Recording	Participant	TOI	Interval	clause_type	number	AOI	Stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	186	186	1	186	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	203	203	1	203	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	64	64	1	64	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	36	36	1	36	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s1	327	164	2	97	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	236	236	1	236	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	467	467	1	467	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	247	247	1	247	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	314	314	1	314	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	336	168	2	86	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	147	147	1	147	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	270	270	1	270	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	120	120	1	120	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	197	197	1	197	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	253	127	2	3	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	120	120	1	120	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	53	53	1	53	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	170	170	1	170	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	350	350	1	350	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	64	64	1	64	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	3	3	1	3	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	47	47	1	47	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	220	220	1	220	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	80	80	1	80	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	180	180	1	180	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	147	147	1	147	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	247	247	1	247	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	233	233	1	233	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	153	153	1	153	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s2	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	114	114	1	114	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	400	133	3	153	2
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	103	103	1	103	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	286	286	1	286	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	197	197	1	197	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	253	84	3	86	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	53	53	1	53	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	70	70	1	70	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	86	86	1	86	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	153	153	1	153	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	47	47	1	47	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	86	86	1	86	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	167	167	1	167	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	333	83	4	133	3
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	64	64	1	64	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	317	106	3	136	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	114	114	1	114	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	3	3	1	3	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	3	3	1	3	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	297	148	2	133	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	130	130	1	130	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	236	118	2	120	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	217	108	2	20	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	86	43	2	3	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	333	111	3	103	2
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 2	s3	103	103	1	103	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	127	42	3	14	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	239	120	2	136	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	100	100	1	100	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s3	906	226	4	203	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	236	236	1	236	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	14	14	1	14	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	67	67	1	67	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	300	300	1	300	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	333	333	1	333	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	500	250	2	167	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	400	200	2	253	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	133	67	2	86	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	14	14	1	14	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	120	120	1	120	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	383	192	2	183	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	317	106	3	117	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	120	120	1	120	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	383	192	2	203	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	133	133	1	133	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 3	s4	447	223	2	200	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	94	47	2	64	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s4	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	447	447	1	447	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	417	208	2	136	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	330	330	1	330	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	80	80	1	80	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
