Recording	Participant	TOI	Interval	clause_type	number	AOI	stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle 1	s1	0		0		0
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle 2	s2	235	235	1	235	0
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle 3	s3	0		0		0
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 1	s2	163	163	1	163	0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 1	s1	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 2	s2	35	35	1	35	0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 3	s3	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	Stimulus	18	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 2	s3	4	4	1	4	0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 2	s3	141	141	1	141	0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	19	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 2	s3	5	5	1	5	0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 3	s4	117	117	1	117	0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	20	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	21	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	22	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	22	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	22	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	22	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	22	practice		Rectangle 4	s5	4	4	1	4	0
Recording3	Test Participant 1	Stimulus	29	sr,filler	pp	Rectangle	s1	148	148	1	148	0
Recording3	Test Participant 1	Stimulus	29	sr,filler	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	29	sr,filler	pp	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Stimulus	29	sr,filler	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	29	sr,filler	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle	s1	39	39	1	39	0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 2	s3	91	91	1	91	0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	30	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 2	s3	29	29	1	29	0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 2	s3	322	161	2	296	1
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	31	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 2	s3	363	363	1	363	0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 2	s3	28	28	1	28	0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 3	s4	63	63	1	63	0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	32	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 3	s4	41	41	1	41	0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 3	s4	406	135	3	146	2
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	33	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 3	s4	27	27	1	27	0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	34	sr	pp	Rectangle 4	s5	243	243	1	243	0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle	s1	357	357	1	357	0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	35	sr	pp,sp	Rectangle 4	s5	44	44	1	44	0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle	s1	30	30	1	30	0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 1	s2	99	99	1	99	0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	36	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 1	s2	263	263	1	263	0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 1	s2	38	38	1	38	0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 2	s3	10	10	1	10	0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	37	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 2	s3	27	27	1	27	0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 3	s4	140	140	1	140	0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	38	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 3	s4	30	30	1	30	0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 3	s4	346	173	2	146	1
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	39	sr	sp	Rectangle 4	s5	21	21	1	21	0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 4	s5	431	215	2	296	1
Recording3	Test Participant 1	Stimulus	40	sr	sp	Rectangle 4	s5	32	32	1	32	0
Recording3	Test Participant 1	Stimulus	41	sr,filler	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	41	sr,filler	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	41	sr,filler	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	41	sr,filler	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	41	sr,filler	sp	Rectangle 4	s5	36	36	1	36	0
Recording3	Test Participant 1	Stimulus	47	sr,filler	ps	Rectangle	s1	407	407	1	407	0
Recording3	Test Participant 1	Stimulus	47	sr,filler	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	47	sr,filler	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	47	sr,filler	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	47	sr,filler	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle	s1	213	213	1	213	0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle	s1	30	30	1	30	0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 1	s2	66	66	1	66	0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	48	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 1	s2	246	246	1	246	0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 1	s2	38	38	1	38	0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 2	s3	75	75	1	75	0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	49	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 2	s3	28	28	1	28	0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 2	s3	246	246	1	246	0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 3	s4	132	132	1	132	0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	50	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 3	s4	505	252	2	430	1
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 3	s4	38	38	1	38	0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	51	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 3	s4	28	28	1	28	0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	52	sr	ps	Rectangle 4	s5	233	233	1	233	0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle	s1	90	90	1	90	0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 2	s3	146	73	2	46	1
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 4	s5	37	37	1	37	0
Recording3	Test Participant 1	Stimulus	53	sr	ss,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle	s1	263	263	1	263	0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle	s1	30	30	1	30	0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 1	s2	49	49	1	49	0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	54	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 1	s2	213	213	1	213	0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 1	s2	38	38	1	38	0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 2	s3	108	108	1	108	0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	55	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 2	s3	29	29	1	29	0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 2	s3	402	201	2	246	1
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	56	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 2	s3	11	11	1	11	0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 3	s4	339	170	2	317	1
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	57	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 3	s4	163	163	1	163	0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 3	s4	31	31	1	31	0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 4	s5	173	173	1	173	0
Recording3	Test Participant 1	Stimulus	58	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle	s1	120	120	1	120	0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	59	sr	ss	Rectangle 4	s5	47	47	1	47	0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle	s1	34	34	1	34	0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle	s1	196	196	1	196	0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	60	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 1	s2	233	233	1	233	0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 3	s4	0		0		0
